iter,frame_idx,model_type,loss,image_loss,eikonal_loss,image_loss_raw,eikonal_loss_raw,image_weight,igr_weight,lr,inv_s,cos_anneal_ratio,n_height,target_mean,target_max,pred_mean,pred_max,alpha_mean,alpha_max,weight_mean,weight_max,point_weight_mean,point_weight_max,sdf_min,sdf_max,density_min,density_max,sdf_residual_mean,sdf_residual_abs_mean,sdf_residual_abs_max
1449,3,nerf,0.3122714161872864,0.3122714161872864,0.0,0.3122714161872864,0.0,1.0,0.1,1.104160511949785e-05,nan,1.0,64,0.02908528596162796,1.0,0.0020493771880865097,0.04903604835271835,0.004229065962135792,0.48658287525177,0.0009310828172601759,0.48040255904197693,2.1109735826030374e-07,0.00026167076430283487,nan,nan,0.0,20.0,2.0743155479431152,2.0743155479431152,7.322747707366943
1450,8,nerf,0.269298255443573,0.269298255443573,0.0,0.269298255443573,0.0,1.0,0.1,1.1012680514754439e-05,nan,1.0,64,0.032006360590457916,1.0,0.00203657615929842,0.05231711268424988,0.00017848005518317223,0.4841715693473816,8.498449460603297e-05,0.3685811758041382,1.1311638736799523e-08,5.594507820205763e-05,nan,nan,0.0,20.0,2.0032148361206055,2.0032148361206055,7.2772955894470215
1451,12,nerf,0.25517624616622925,0.25517624616622925,0.0,0.25517624616622925,0.0,1.0,0.1,1.0983794269944694e-05,nan,1.0,64,0.031163834035396576,1.0,0.002032259479165077,0.04581429809331894,0.0007340697338804603,0.4830411672592163,0.00021003372967243195,0.4158596694469452,3.8390496115425776e-08,0.00011189564247615635,nan,nan,0.0,20.0,1.9989948272705078,1.9989948272705078,7.2708892822265625
1452,1,nerf,0.2927570939064026,0.2927570939064026,0.0,0.2927570939064026,0.0,1.0,0.1,1.0954946457789688e-05,nan,1.0,64,0.033269189298152924,1.0,0.0020505180582404137,0.05055706948041916,0.00021896191174164414,0.4847884178161621,8.327176328748465e-05,0.3922986090183258,1.1082629036707203e-08,6.105915235821158e-05,nan,nan,0.0,20.0,1.9887126684188843,1.9887126684188843,7.10244607925415
1453,6,nerf,0.2762482762336731,0.2762482762336731,0.0,0.2762482762336731,0.0,1.0,0.1,1.092613715091376e-05,nan,1.0,64,0.030962776392698288,1.0,0.0020723342895507812,0.05165736377239227,0.004903912544250488,0.48658281564712524,0.0010069580748677254,0.4860740303993225,2.3086096234692377e-07,0.0002743540389928967,nan,nan,0.0,20.0,2.037691593170166,2.037691593170166,7.132373809814453
1454,16,nerf,0.29933810234069824,0.29933810234069824,0.0,0.29933810234069824,0.0,1.0,0.1,1.0897366421844294e-05,nan,1.0,64,0.02982824109494686,1.0,0.0021477374248206615,0.052345871925354004,0.003331962274387479,0.48658281564712524,0.000721998221706599,0.483500599861145,1.3277687571644492e-07,0.00015905711916275322,nan,nan,0.0,20.0,2.055471658706665,2.055471658706665,7.294715881347656
1455,2,nerf,0.32702380418777466,0.32702380418777466,0.0,0.32702380418777466,0.0,1.0,0.1,1.0868634343011583e-05,nan,1.0,64,0.02785884030163288,1.0,0.00212415074929595,0.0519753061234951,0.006097843870520592,0.48658287525177,0.001197913778014481,0.47626978158950806,2.620697046040732e-07,0.0002902426349464804,nan,nan,0.0,20.0,2.1303868293762207,2.1303868293762207,7.019032955169678
1456,5,nerf,0.2973090410232544,0.2973090410232544,0.0,0.2973090410232544,0.0,1.0,0.1,1.0839940986748593e-05,nan,1.0,64,0.03236251696944237,1.0,0.0021830915939062834,0.04888184368610382,2.1846062736585736e-09,9.083747863769531e-05,2.1846131570413263e-09,9.083778422791511e-05,2.317072315266566e-13,9.628579711318253e-09,nan,nan,0.0,20.0,2.017239570617676,2.017239570617676,6.75447416305542
1457,10,nerf,0.31872445344924927,0.31872445344924927,0.0,0.31872445344924927,0.0,1.0,0.1,1.0811286425290807e-05,nan,1.0,64,0.02928921766579151,1.0,0.0021175178699195385,0.053846511989831924,0.0033723684027791023,0.48658281564712524,0.0007698234403505921,0.4783051908016205,1.2047713937590743e-07,0.0001321488234680146,nan,nan,0.0,20.0,2.032320976257324,2.032320976257324,7.128270149230957
1458,7,nerf,0.3161909282207489,0.3161909282207489,0.0,0.3161909282207489,0.0,1.0,0.1,1.0782670730776061e-05,nan,1.0,64,0.03151042014360428,1.0,0.0021409529726952314,0.05205171927809715,0.006511270068585873,0.48658299446105957,0.0012125452049076557,0.4861609637737274,2.7270641567156417e-07,0.00027162893093191087,nan,nan,0.0,20.0,2.1426806449890137,2.1426806449890137,7.1361541748046875
1459,17,nerf,0.2795121669769287,0.2795121669769287,0.0,0.2795121669769287,0.0,1.0,0.1,1.0754093975244333e-05,nan,1.0,64,0.02800915390253067,1.0,0.0020933691412210464,0.05219150707125664,3.0067894840613008e-09,2.491474151611328e-05,3.006770388225277e-09,2.4913895686040632e-05,3.2455619138407887e-13,2.688836264752581e-09,nan,nan,0.0,20.0,2.0235652923583984,2.0235652923583984,6.810174465179443
1460,15,nerf,0.30580711364746094,0.30580711364746094,0.0,0.30580711364746094,0.0,1.0,0.1,1.0725556230637562e-05,nan,1.0,64,0.03173253685235977,1.0,0.0021715627517551184,0.05242723971605301,0.007046185899525881,0.48658281564712524,0.001326097408309579,0.4864078760147095,2.9005030910411733e-07,0.00029207972693257034,nan,nan,0.0,20.0,2.1445369720458984,2.1445369720458984,7.0455827713012695
1461,14,nerf,0.2809721529483795,0.2809721529483795,0.0,0.2809721529483795,0.0,1.0,0.1,1.0697057568799482e-05,nan,1.0,64,0.03053577058017254,1.0,0.002081724815070629,0.04918205738067627,0.0013076672330498695,0.48137569427490234,0.00042400520760565996,0.4689861238002777,8.446514243587444e-08,0.00016963492089416832,nan,nan,0.0,20.0,1.9997671842575073,1.9997671842575073,7.133179664611816
1462,3,nerf,0.3101925551891327,0.3101925551891327,0.0,0.3101925551891327,0.0,1.0,0.1,1.0668598061475457e-05,nan,1.0,64,0.02908528596162796,1.0,0.00204068748280406,0.048938486725091934,0.004243120551109314,0.4865826368331909,0.0009345306898467243,0.4794613718986511,2.0878113105027296e-07,0.0002610250376164913,nan,nan,0.0,20.0,2.076843738555908,2.076843738555908,7.3415350914001465
1463,10,nerf,0.3163813352584839,0.3163813352584839,0.0,0.3163813352584839,0.0,1.0,0.1,1.0640177780312244e-05,nan,1.0,64,0.02928921766579151,1.0,0.002087711589410901,0.05239488556981087,0.0032947147265076637,0.4865816831588745,0.0007592407055199146,0.47109952569007874,1.1595093951655144e-07,0.0001287144114030525,nan,nan,0.0,20.0,2.0587549209594727,2.0587549209594727,7.17812967300415
1464,5,nerf,0.2978902757167816,0.2978902757167816,0.0,0.2978902757167816,0.0,1.0,0.1,1.061179679685789e-05,nan,1.0,64,0.03236251696944237,1.0,0.0021465299651026726,0.0480046346783638,9.62245394475758e-10,4.023313522338867e-05,9.62248503100227e-10,4.0233269828604534e-05,1.019651688929056e-13,4.2614130002505135e-09,nan,nan,0.0,20.0,2.0469970703125,2.0469970703125,6.81337833404541
1465,12,nerf,0.2558428645133972,0.2558428645133972,0.0,0.2558428645133972,0.0,1.0,0.1,1.058345518256147e-05,nan,1.0,64,0.031163834035396576,1.0,0.0020121121779084206,0.045680686831474304,0.0007213270291686058,0.48237723112106323,0.000207704069907777,0.41165560483932495,3.707870988023387e-08,0.00010638734966050833,nan,nan,0.0,20.0,2.0155560970306396,2.0155560970306396,7.318101406097412
1466,6,nerf,0.2787187695503235,0.2787187695503235,0.0,0.2787187695503235,0.0,1.0,0.1,1.0555153008772966e-05,nan,1.0,64,0.030962776392698288,1.0,0.002043700311332941,0.05075700953602791,0.004857221618294716,0.48658281564712524,0.0009995510336011648,0.4862196743488312,2.247090549190034e-07,0.00027072636294178665,nan,nan,0.0,20.0,2.0611650943756104,2.0611650943756104,7.185327053070068
1467,7,nerf,0.3108590245246887,0.3108590245246887,0.0,0.3108590245246887,0.0,1.0,0.1,1.0526890346743062e-05,nan,1.0,64,0.03151042014360428,1.0,0.0021141625475138426,0.0517842173576355,0.006446992512792349,0.4865829348564148,0.0012029705103486776,0.48589611053466797,2.6628759997038287e-07,0.0002750923449639231,nan,nan,0.0,20.0,2.16420316696167,2.16420316696167,7.181366920471191
1468,1,nerf,0.2914670407772064,0.2914670407772064,0.0,0.2914670407772064,0.0,1.0,0.1,1.0498667267622992e-05,nan,1.0,64,0.033269189298152924,1.0,0.002036122605204582,0.05034506693482399,0.00020971786580048501,0.48396748304367065,8.132318907883018e-05,0.39412739872932434,1.0703956832003314e-08,6.026025948813185e-05,nan,nan,0.0,20.0,2.0010666847229004,2.0010666847229004,7.143840789794922
1469,11,nerf,0.30400198698043823,0.30400198698043823,0.0,0.30400198698043823,0.0,1.0,0.1,1.0470483842464307e-05,nan,1.0,64,0.028455309569835663,1.0,0.002150443149730563,0.05090344324707985,0.006464027799665928,0.48658281564712524,0.001223426777869463,0.4855155646800995,2.305304462879576e-07,0.0002233856066595763,nan,nan,0.0,20.0,2.159074068069458,2.159074068069458,7.174452304840088
1470,13,nerf,0.282097190618515,0.282097190618515,0.0,0.282097190618515,0.0,1.0,0.1,1.0442340142218759e-05,nan,1.0,64,0.03298387676477432,1.0,0.0021206869278103113,0.047928523272275925,2.419255906715989e-10,1.5497207641601562e-06,2.41926451094443e-10,1.549725766381016e-06,2.580955130063005e-14,1.6422038728869381e-10,nan,nan,0.0,20.0,2.0016286373138428,2.0016286373138428,6.844394207000732
1471,4,nerf,0.31299275159835815,0.31299275159835815,0.0,0.31299275159835815,0.0,1.0,0.1,1.0414236237738075e-05,nan,1.0,64,0.03153818100690842,1.0,0.002107557374984026,0.04834642633795738,1.7425008991267532e-08,0.000186920166015625,1.7423577247654976e-08,0.00018691564036998898,1.852615283404191e-12,1.994337495148102e-08,nan,nan,0.0,20.0,2.0329041481018066,2.0329041481018066,6.834707736968994
1472,16,nerf,0.298675000667572,0.298675000667572,0.0,0.298675000667572,0.0,1.0,0.1,1.0386172199773805e-05,nan,1.0,64,0.02982824109494686,1.0,0.002126488136127591,0.05132053419947624,0.003330858424305916,0.48658305406570435,0.0007221733685582876,0.4846284091472626,1.321987781466305e-07,0.00014876830391585827,nan,nan,0.0,20.0,2.0722434520721436,2.0722434520721436,7.342250347137451
1473,8,nerf,0.27274852991104126,0.27274852991104126,0.0,0.27274852991104126,0.0,1.0,0.1,1.0358148098977124e-05,nan,1.0,64,0.032006360590457916,1.0,0.002040957100689411,0.05210253596305847,0.00019780127331614494,0.48567765951156616,9.069072257261723e-05,0.3599397540092468,1.2509123514803377e-08,6.059746738173999e-05,nan,nan,0.0,20.0,2.002866506576538,2.002866506576538,7.303833961486816
1474,9,nerf,0.2985546588897705,0.2985546588897705,0.0,0.2985546588897705,0.0,1.0,0.1,1.0330164005898671e-05,nan,1.0,64,0.0268353633582592,1.0,0.002102320082485676,0.05037374421954155,1.8678656488191336e-07,0.0005511045455932617,1.8671289581106976e-07,0.0005510053015314043,2.0177391008013856e-11,5.955469717378037e-08,nan,nan,0.0,20.0,2.032773017883301,2.032773017883301,6.794923305511475
1475,0,nerf,0.2925489544868469,0.2925489544868469,0.0,0.2925489544868469,0.0,1.0,0.1,1.0302219990988377e-05,nan,1.0,64,0.040558937937021255,1.0,0.002146081067621708,0.04063265770673752,1.0594976629363373e-07,0.0002855658531188965,1.059146796933419e-07,0.00028529626433737576,1.1533685465026089e-11,3.167495421507738e-08,nan,nan,0.0,20.0,1.9976917505264282,1.9976917505264282,6.840174198150635
1476,2,nerf,0.3216850161552429,0.3216850161552429,0.0,0.3216850161552429,0.0,1.0,0.1,1.0274316124595251e-05,nan,1.0,64,0.02785884030163288,1.0,0.0021150722168385983,0.052909016609191895,0.006059928797185421,0.4865829348564148,0.0011936724185943604,0.47628024220466614,2.601256028356147e-07,0.00029062837711535394,nan,nan,0.0,20.0,2.1461524963378906,2.1461524963378906,7.0521464347839355
1477,10,nerf,0.3157103359699249,0.3157103359699249,0.0,0.3157103359699249,0.0,1.0,0.1,1.0246452476967264e-05,nan,1.0,64,0.02928921766579151,1.0,0.0021084467880427837,0.05264228209853172,0.003339263843372464,0.48658090829849243,0.0007662237039767206,0.47896814346313477,1.196124230773421e-07,0.0001303151366300881,nan,nan,0.0,20.0,2.049551486968994,2.049551486968994,7.17315673828125
1478,5,nerf,0.29614773392677307,0.29614773392677307,0.0,0.29614773392677307,0.0,1.0,0.1,1.0218629118251105e-05,nan,1.0,64,0.03236251696944237,1.0,0.00217890040948987,0.0491328090429306,1.9417711882852018e-09,7.981061935424805e-05,1.9417774055341397e-09,7.981088856467977e-05,2.0591576946164813e-13,8.457720745980168e-09,nan,nan,0.0,20.0,2.03800630569458,2.03800630569458,6.807147979736328
1479,11,nerf,0.3037561774253845,0.3037561774253845,0.0,0.3037561774253845,0.0,1.0,0.1,1.0190846118492045e-05,nan,1.0,64,0.028455309569835663,1.0,0.002160312607884407,0.05107785388827324,0.006478664465248585,0.48658275604248047,0.001224856823682785,0.4855800271034241,2.3364742673948058e-07,0.00022756092948839068,nan,nan,0.0,20.0,2.163064479827881,2.163064479827881,7.188136577606201
1480,12,nerf,0.2551199197769165,0.2551199197769165,0.0,0.2551199197769165,0.0,1.0,0.1,1.0163103547633749e-05,nan,1.0,64,0.031163834035396576,1.0,0.0020332783460617065,0.046204689890146255,0.0007399579626508057,0.48381519317626953,0.00021189768449403346,0.4156043529510498,3.8543209512909016e-08,0.00011064510908909142,nan,nan,0.0,20.0,2.010659694671631,2.010659694671631,7.323387145996094
1481,2,nerf,0.32019251585006714,0.32019251585006714,0.0,0.32019251585006714,0.0,1.0,0.1,1.0135401475518114e-05,nan,1.0,64,0.02785884030163288,1.0,0.002107701264321804,0.05313286557793617,0.0060247378423810005,0.4865829348564148,0.0011896025389432907,0.47632595896720886,2.5900482114593615e-07,0.0002907392627093941,nan,nan,0.0,20.0,2.1571335792541504,2.1571335792541504,7.078254222869873
1482,3,nerf,0.3086983859539032,0.3086983859539032,0.0,0.3086983859539032,0.0,1.0,0.1,1.0107739971885066e-05,nan,1.0,64,0.02908528596162796,1.0,0.002055531833320856,0.049347370862960815,0.004275290295481682,0.4865829348564148,0.000938940909691155,0.47985363006591797,2.1259353388813906e-07,0.0002615606936160475,nan,nan,0.0,20.0,2.080321788787842,2.080321788787842,7.367183208465576
1483,8,nerf,0.2723107933998108,0.2723107933998108,0.0,0.2723107933998108,0.0,1.0,0.1,1.0080119106372417e-05,nan,1.0,64,0.032006360590457916,1.0,0.0020388104021549225,0.05210927873849869,0.00019296885875519365,0.485390305519104,8.922774577513337e-05,0.3582613170146942,1.2183003050836305e-08,5.952965875621885e-05,nan,nan,0.0,20.0,2.0128982067108154,2.0128982067108154,7.332286357879639
1484,7,nerf,0.30828857421875,0.30828857421875,0.0,0.30828857421875,0.0,1.0,0.1,1.0052538948515663e-05,nan,1.0,64,0.03151042014360428,1.0,0.0021244364324957132,0.05181415006518364,0.006488228216767311,0.4865831732749939,0.0012082485482096672,0.4862203598022461,2.739937770002143e-07,0.00026736242580227554,nan,nan,0.0,20.0,2.1675517559051514,2.1675517559051514,7.199763774871826
1485,6,nerf,0.27606111764907837,0.27606111764907837,0.0,0.27606111764907837,0.0,1.0,0.1,1.0024999567747814e-05,nan,1.0,64,0.030962776392698288,1.0,0.0020587497856467962,0.05151023343205452,0.004925809800624847,0.48658305406570435,0.001008497434668243,0.4859956204891205,2.321139049854537e-07,0.00027849903563037515,nan,nan,0.0,20.0,2.06016206741333,2.06016206741333,7.199429512023926
1486,17,nerf,0.2821829617023468,0.2821829617023468,0.0,0.2821829617023468,0.0,1.0,0.1,9.997501033399215e-06,nan,1.0,64,0.02800915390253067,1.0,0.0020829017739742994,0.05151399224996567,3.1277522793971002e-09,2.6047229766845703e-05,3.127731851293447e-09,2.604636574687902e-05,3.371002478894103e-13,2.8100011206788622e-09,nan,nan,0.0,20.0,2.0410943031311035,2.0410943031311035,6.862020015716553
1487,9,nerf,0.29796719551086426,0.29796719551086426,0.0,0.29796719551086426,0.0,1.0,0.1,9.97004341469742e-06,nan,1.0,64,0.0268353633582592,1.0,0.0020935155916959047,0.050506796687841415,1.8579703464638442e-07,0.0005483031272888184,1.857222287071636e-07,0.0005481980042532086,2.0051202018200875e-11,5.922515100564851e-08,nan,nan,0.0,20.0,2.041659116744995,2.041659116744995,6.822513580322266
1488,14,nerf,0.2839308977127075,0.2839308977127075,0.0,0.2839308977127075,0.0,1.0,0.1,9.942626780766929e-06,nan,1.0,64,0.03053577058017254,1.0,0.0020857704803347588,0.04919479787349701,0.0013417983427643776,0.4815928339958191,0.0004308811330702156,0.4688509404659271,8.704343201770826e-08,0.0001754017430357635,nan,nan,0.0,20.0,2.003196954727173,2.003196954727173,7.159459590911865
1489,15,nerf,0.30505266785621643,0.30505266785621643,0.0,0.30505266785621643,0.0,1.0,0.1,9.915251200629097e-06,nan,1.0,64,0.03173253685235977,1.0,0.0021699664648622274,0.052299387753009796,0.007107095792889595,0.4865829348564148,0.0013347091153264046,0.4863460659980774,2.9181450145188137e-07,0.00029516484937630594,nan,nan,0.0,20.0,2.1522610187530518,2.1522610187530518,7.084217071533203
1490,0,nerf,0.29268425703048706,0.29268425703048706,0.0,0.29268425703048706,0.0,1.0,0.1,9.887916743201917e-06,nan,1.0,64,0.040558937937021255,1.0,0.0021539211738854647,0.04085129499435425,1.0805615602293983e-07,0.0002853870391845703,1.0801947070149254e-07,0.00028507289243862033,1.1754652806672539e-11,3.163849626730553e-08,nan,nan,0.0,20.0,2.0031328201293945,2.0031328201293945,6.866323947906494
1491,1,nerf,0.2922458052635193,0.2922458052635193,0.0,0.2922458052635193,0.0,1.0,0.1,9.860623477299843e-06,nan,1.0,64,0.033269189298152924,1.0,0.0020565451122820377,0.05039343610405922,0.00022414218983612955,0.4853479862213135,8.441989484708756e-05,0.3900045156478882,1.1313399994605788e-08,6.228942947927862e-05,nan,nan,0.0,20.0,2.0012688636779785,2.0012688636779785,7.158236026763916
1492,4,nerf,0.31247109174728394,0.31247109174728394,0.0,0.31247109174728394,0.0,1.0,0.1,9.833371471633648e-06,nan,1.0,64,0.03153818100690842,1.0,0.002119525568559766,0.04820747300982475,2.2646418074145913e-08,0.00022280216217041016,2.264391341100236e-08,0.00022278314281720668,2.4089146476169443e-12,2.3727841025333873e-08,nan,nan,0.0,20.0,2.0391223430633545,2.0391223430633545,6.86526346206665
1493,13,nerf,0.28442853689193726,0.28442853689193726,0.0,0.28442853689193726,0.0,1.0,0.1,9.80616079481021e-06,nan,1.0,64,0.03298387676477432,1.0,0.002117330674082041,0.04772576317191124,2.6921043172478676e-10,1.7881393432617188e-06,2.692114031699333e-10,1.7881449139167671e-06,2.8715883972985426e-14,1.8949641855670052e-10,nan,nan,0.0,20.0,2.011800527572632,2.011800527572632,6.8834099769592285
1494,16,nerf,0.3006727695465088,0.3006727695465088,0.0,0.3006727695465088,0.0,1.0,0.1,9.778991515332395e-06,nan,1.0,64,0.02982824109494686,1.0,0.002121016150340438,0.05135137215256691,0.003313587512820959,0.48658281564712524,0.0007190871401689947,0.48468926548957825,1.2866183851656388e-07,0.00014999427367001772,nan,nan,0.0,20.0,2.0867903232574463,2.0867903232574463,7.395388126373291
1495,2,nerf,0.31692785024642944,0.31692785024642944,0.0,0.31692785024642944,0.0,1.0,0.1,9.751863701598813e-06,nan,1.0,64,0.02785884030163288,1.0,0.00210062088444829,0.052741024643182755,0.006031029392033815,0.486581027507782,0.0011892624897882342,0.47636404633522034,2.583539639999799e-07,0.00029080206877551973,nan,nan,0.0,20.0,2.1670806407928467,2.1670806407928467,7.118780612945557
1496,11,nerf,0.30463945865631104,0.30463945865631104,0.0,0.30463945865631104,0.0,1.0,0.1,9.724777421903719e-06,nan,1.0,64,0.028455309569835663,1.0,0.002144358353689313,0.05101747438311577,0.006464086472988129,0.48658287525177,0.001222748076543212,0.48547422885894775,2.305846606986961e-07,0.00024018410476855934,nan,nan,0.0,20.0,2.1784961223602295,2.1784961223602295,7.231977939605713
1497,1,nerf,0.29031801223754883,0.29031801223754883,0.0,0.29031801223754883,0.0,1.0,0.1,9.697732744436782e-06,nan,1.0,64,0.033269189298152924,1.0,0.0020418805070221424,0.050520773977041245,0.000211953156394884,0.48471981287002563,8.171867375494912e-05,0.39483678340911865,1.0785409898517173e-08,6.056393976905383e-05,nan,nan,0.0,20.0,2.0188169479370117,2.0188169479370117,7.193497657775879
1498,9,nerf,0.2969200611114502,0.2969200611114502,0.0,0.2969200611114502,0.0,1.0,0.1,9.670729737282949e-06,nan,1.0,64,0.0268353633582592,1.0,0.002081385813653469,0.05081379786133766,1.5934347175061703e-07,0.00048410892486572266,1.5928887364680122e-07,0.0004840361652895808,1.7173561184247177e-11,5.217939857971032e-08,nan,nan,0.0,20.0,2.0594377517700195,2.0594377517700195,6.8620452880859375
1499,4,nerf,0.3113735020160675,0.3113735020160675,0.0,0.3113735020160675,0.0,1.0,0.1,9.643768468422245e-06,nan,1.0,64,0.03153818100690842,1.0,0.002099300269037485,0.04841756448149681,1.3788849173579365e-08,0.0001609325408935547,1.3787934349807074e-08,0.00016092980513349175,1.4649250779444345e-12,1.7150595610360142e-08,nan,nan,0.0,20.0,2.059738874435425,2.059738874435425,6.905467987060547
1500,16,nerf,0.3014103174209595,0.3014103174209595,0.0,0.3014103174209595,0.0,1.0,0.1,9.616849005729653e-06,nan,1.0,64,0.02982824109494686,1.0,0.002109264023602009,0.051031697541475296,0.0032620979472994804,0.48658281564712524,0.0007120562950149179,0.48475563526153564,1.2587847209033498e-07,0.00015454934327863157,nan,nan,0.0,20.0,2.1019179821014404,2.1019179821014404,7.425816535949707
1501,3,nerf,0.3070882558822632,0.3070882558822632,0.0,0.3070882558822632,0.0,1.0,0.1,9.589971416974866e-06,nan,1.0,64,0.02908528596162796,1.0,0.002039936138316989,0.049220576882362366,0.004242123104631901,0.48658275604248047,0.0009335140930488706,0.48032987117767334,2.1097446278872667e-07,0.0002630524686537683,nan,nan,0.0,20.0,2.1023049354553223,2.1023049354553223,7.426949977874756
1502,5,nerf,0.2968446612358093,0.2968446612358093,0.0,0.2968446612358093,0.0,1.0,0.1,9.563135769822203e-06,nan,1.0,64,0.03236251696944237,1.0,0.0021583838388323784,0.0482909120619297,1.1168594937771559e-09,4.673004150390625e-05,1.1168631575131371e-09,4.6730197936994955e-05,1.1834896127341232e-13,4.949639809126438e-09,nan,nan,0.0,20.0,2.065859079360962,2.065859079360962,6.875011444091797
1503,15,nerf,0.30497533082962036,0.30497533082962036,0.0,0.30497533082962036,0.0,1.0,0.1,9.536342131830367e-06,nan,1.0,64,0.03173253685235977,1.0,0.002154896268621087,0.05211642384529114,0.006995456293225288,0.48658281564712524,0.001317724585533142,0.48656970262527466,2.8468886625887535e-07,0.00029013879247941077,nan,nan,0.0,20.0,2.179471969604492,2.179471969604492,7.144672393798828
1504,12,nerf,0.25670820474624634,0.25670820474624634,0.0,0.25670820474624634,0.0,1.0,0.1,9.509590570452304e-06,nan,1.0,64,0.031163834035396576,1.0,0.002018463099375367,0.04554392397403717,0.0007399097084999084,0.4837859869003296,0.00021156322327442467,0.41803863644599915,3.864045794443882e-08,0.00011324899242026731,nan,nan,0.0,20.0,2.0309503078460693,2.0309503078460693,7.384984493255615
1505,10,nerf,0.31551700830459595,0.31551700830459595,0.0,0.31551700830459595,0.0,1.0,0.1,9.482881153035033e-06,nan,1.0,64,0.02928921766579151,1.0,0.0020935412030667067,0.05275201052427292,0.00331914983689785,0.4865826964378357,0.0007631510961800814,0.474773108959198,1.1757791895661285e-07,0.00013083349040243775,nan,nan,0.0,20.0,2.0750248432159424,2.0750248432159424,7.242077827453613
1506,7,nerf,0.3081488013267517,0.3081488013267517,0.0,0.3081488013267517,0.0,1.0,0.1,9.456213946819498e-06,nan,1.0,64,0.03151042014360428,1.0,0.0021215996239334345,0.05190061777830124,0.006461195647716522,0.48658281564712524,0.0012033296516165137,0.4861372113227844,2.692413261229376e-07,0.00026973188505508006,nan,nan,0.0,20.0,2.1803712844848633,2.1803712844848633,7.23986291885376
1507,17,nerf,0.28105735778808594,0.28105735778808594,0.0,0.28105735778808594,0.0,1.0,0.1,9.42958901894035e-06,nan,1.0,64,0.02800915390253067,1.0,0.002086004475131631,0.05191277712583542,2.964952727779746e-09,2.4974346160888672e-05,2.964934520122142e-09,2.4973538529593498e-05,3.193277890375934e-13,2.691517009267841e-09,nan,nan,0.0,20.0,2.0519297122955322,2.0519297122955322,6.898073673248291
1508,13,nerf,0.28378695249557495,0.28378695249557495,0.0,0.28378695249557495,0.0,1.0,0.1,9.403006436425799e-06,nan,1.0,64,0.03298387676477432,1.0,0.002123884856700897,0.04780140519142151,2.8467184165492654e-10,1.7881393432617188e-06,2.8467289636679993e-10,1.7881449139167671e-06,3.041135594218647e-14,1.8948902169579895e-10,nan,nan,0.0,20.0,2.0179426670074463,2.0179426670074463,6.906245708465576
1509,6,nerf,0.27569353580474854,0.27569353580474854,0.0,0.27569353580474854,0.0,1.0,0.1,9.376466266197493e-06,nan,1.0,64,0.030962776392698288,1.0,0.0020621586591005325,0.051655687391757965,0.004933957941830158,0.48658305406570435,0.0010097780032083392,0.485949844121933,2.3147232752762648e-07,0.0002786741533782333,nan,nan,0.0,20.0,2.0658645629882812,2.0658645629882812,7.231476783752441
1510,14,nerf,0.2836293578147888,0.2836293578147888,0.0,0.2836293578147888,0.0,1.0,0.1,9.349968575070259e-06,nan,1.0,64,0.03053577058017254,1.0,0.0020924045238643885,0.04940240457653999,0.0013459183974191546,0.4817195534706116,0.00043069757521152496,0.46931540966033936,8.748956048520995e-08,0.00017926072177942842,nan,nan,0.0,20.0,2.01123046875,2.01123046875,7.195163726806641
1511,0,nerf,0.2919171452522278,0.2919171452522278,0.0,0.2919171452522278,0.0,1.0,0.1,9.323513429752012e-06,nan,1.0,64,0.040558937937021255,1.0,0.0021521388553082943,0.04084235057234764,1.042371877701953e-07,0.0002664923667907715,1.0420276908007509e-07,0.00026620287098921835,1.1329208404742275e-11,2.9440936799574047e-08,nan,nan,0.0,20.0,2.0118532180786133,2.0118532180786133,6.89919900894165
1512,8,nerf,0.2701389193534851,0.2701389193534851,0.0,0.2701389193534851,0.0,1.0,0.1,9.297100896843536e-06,nan,1.0,64,0.032006360590457916,1.0,0.0020544196013361216,0.052398741245269775,0.00020629013306461275,0.4859626889228821,9.314755880041048e-05,0.36079269647598267,1.3031071333102773e-08,6.133478018455207e-05,nan,nan,0.0,20.0,2.0133137702941895,2.0133137702941895,7.3627848625183105
1513,1,nerf,0.29108676314353943,0.29108676314353943,0.0,0.29108676314353943,0.0,1.0,0.1,9.270731042838368e-06,nan,1.0,64,0.033269189298152924,1.0,0.0020616964902728796,0.05036991462111473,0.00023206764308270067,0.4858713746070862,8.602956222603098e-05,0.38912010192871094,1.1630126195427692e-08,6.310997559921816e-05,nan,nan,0.0,20.0,2.0072271823883057,2.0072271823883057,7.19246244430542
1514,17,nerf,0.27987584471702576,0.27987584471702576,0.0,0.27987584471702576,0.0,1.0,0.1,9.24440393412257e-06,nan,1.0,64,0.02800915390253067,1.0,0.0021032816730439663,0.0525398850440979,3.6079654819332063e-09,3.11732292175293e-05,3.607937282268381e-09,3.1172054150374606e-05,3.8930441986426145e-13,3.368973766626482e-09,nan,nan,0.0,20.0,2.0431101322174072,2.0431101322174072,6.891237735748291
1515,9,nerf,0.2970702350139618,0.2970702350139618,0.0,0.2970702350139618,0.0,1.0,0.1,9.218119636974615e-06,nan,1.0,64,0.0268353633582592,1.0,0.0021110386587679386,0.05064437910914421,2.0327024685684592e-07,0.0006125569343566895,2.0318262272667198e-07,0.0006124189822003245,2.1947176714887107e-11,6.6242783702819e-08,nan,nan,0.0,20.0,2.047513008117676,2.047513008117676,6.8570990562438965
